日期,胡润
2024-09-14,0
2024-09-21,24
2024-09-28,53
2024-10-05,25
2024-10-12,33
2024-10-19,49
2024-10-26,33
2024-11-02,89
2024-11-09,41
2024-11-16,24
2024-11-23,33
2024-11-30,33
2024-12-07,57
2024-12-14,16
2024-12-21,53
2024-12-28,33
2025-01-04,25
2025-01-11,50
2025-01-18,67
2025-01-25,49
2025-02-01,42
2025-02-08,41
2025-02-15,16
2025-02-22,25
2025-03-01,75
2025-03-08,76
2025-03-15,58
2025-03-22,33
2025-03-29,78
2025-04-05,66
2025-04-12,74
2025-04-19,43
2025-04-26,33
2025-05-03,33
2025-05-10,50
2025-05-17,49
2025-05-24,25
2025-05-31,41
2025-06-07,25
2025-06-14,69
2025-06-21,34
2025-06-28,34
2025-07-05,41
2025-07-12,24
2025-07-19,43
2025-07-26,8
2025-08-02,8
2025-08-09,49
2025-08-16,25
2025-08-23,24
2025-08-30,51
2025-09-06,16
2025-09-13,33
2025-09-20,8
2025-09-27,17
2025-10-04,8
2025-10-11,8
2025-10-18,16
2025-10-25,25
2025-11-01,58
2025-11-08,33
2025-11-15,8
2025-11-22,0
2025-11-29,0
2025-12-06,16
2025-12-13,0
2025-12-20,8
2025-12-27,0
2026-01-03,16
2026-01-10,0
2026-01-17,16
2026-01-24,24
2026-01-31,98
2026-02-07,68
2026-02-14,0
2026-02-21,24
2026-02-28,16
2026-03-07,33
2026-03-14,8
2026-03-21,16
2026-03-28,24
2026-04-04,8
2026-04-11,26
2026-04-18,16
2026-04-25,24
2026-05-02,25
